Melbourn,Australia|-37.8136276,144.9630576,10.0668983459|2016-06-29T00:00:00|Sunny|32.7615643277|1004.15539006|76
Melbourn,Australia|-37.8136276,144.9630576,10.0668983459|2016-07-29T00:00:00|Rain|33.1601747762|1004.11657176|77
Melbourn,Australia|-37.8136276,144.9630576,10.0668983459|2016-08-28T00:00:00|Rain|33.5587852246|1004.07775347|77
Melbourn,Australia|-37.8136276,144.9630576,10.0668983459|2016-09-27T00:00:00|Rain|33.9573956731|1004.03893517|77
Melbourn,Australia|-37.8136276,144.9630576,10.0668983459|2016-10-27T00:00:00|Rain|34.3560061215|1004.00011688|77
Melbourn,Australia|-37.8136276,144.9630576,10.0668983459|2016-11-26T00:00:00|Rain|34.7546165699|1003.96129858|77
Melbourn,Australia|-37.8136276,144.9630576,10.0668983459|2016-12-26T00:00:00|Rain|35.1532270184|1003.92248029|78
Berlin,Germany|52.5200066,13.404954,36.1368293762|2016-01-01T00:00:00|Sunny|17.8243193551|1010.67744704|65
Berlin,Germany|52.5200066,13.404954,36.1368293762|2016-01-31T00:00:00|Sunny|18.2229298035|1010.63862874|65
Berlin,Germany|52.5200066,13.404954,36.1368293762|2016-03-01T00:00:00|Sunny|18.6215402519|1010.59981044|66
Berlin,Germany|52.5200066,13.404954,36.1368293762|2016-03-31T00:00:00|Sunny|19.0201507004|1010.56099215|66
Berlin,Germany|52.5200066,13.404954,36.1368293762|2016-04-30T00:00:00|Sunny|19.4187611488|1010.52217385|66
Berlin,Germany|52.5200066,13.404954,36.1368293762|2016-05-30T00:00:00|Sunny|19.8173715972|1010.48335556|66
Berlin,Germany|52.5200066,13.404954,36.1368293762|2016-06-29T00:00:00|Sunny|20.2159820457|1010.44453726|67
Berlin,Germany|52.5200066,13.404954,36.1368293762|2016-07-29T00:00:00|Rain|20.6145924941|1010.40571897|67
Berlin,Germany|52.5200066,13.404954,36.1368293762|2016-08-28T00:00:00|Rain|21.0132029425|1010.36690067|67
Berlin,Germany|52.5200066,13.404954,36.1368293762|2016-09-27T00:00:00|Rain|21.411813391|1010.32808238|67
Berlin,Germany|52.5200066,13.404954,36.1368293762|2016-10-27T00:00:00|Rain|21.8104238394|1010.28926408|67
Berlin,Germany|52.5200066,13.404954,36.1368293762|2016-11-26T00:00:00|Rain|22.2090342878|1010.25044579|68
Berlin,Germany|52.5200066,13.404954,36.1368293762|2016-12-26T00:00:00|Rain|22.6076447363|1010.21162749|68
Beirut,Lebanon|33.8937913,35.5017767,38.3757896423|2016-01-01T00:00:00|Sunny|20.2872901596|1009.44296916|67
Beirut,Lebanon|33.8937913,35.5017767,38.3757896423|2016-01-31T00:00:00|Sunny|20.6859006081|1009.40415086|67
Beirut,Lebanon|33.8937913,35.5017767,38.3757896423|2016-03-01T00:00:00|Sunny|21.0845110565|1009.36533257|67
Beirut,Lebanon|33.8937913,35.5017767,38.3757896423|2016-03-31T00:00:00|Sunny|21.483121505|1009.32651427|68
Beirut,Lebanon|33.8937913,35.5017767,38.3757896423|2016-04-30T00:00:00|Sunny|21.8817319534|1009.28769597|68
Beirut,Lebanon|33.8937913,35.5017767,38.3757896423|2016-05-30T00:00:00|Sunny|22.2803424018|1009.24887768|68
Beirut,Lebanon|33.8937913,35.5017767,38.3757896423|2016-06-29T00:00:00|Sunny|22.6789528503|1009.21005938|68
Beirut,Lebanon|33.8937913,35.5017767,38.3757896423|2016-07-29T00:00:00|Rain|23.0775632987|1009.17124109|69
Beirut,Lebanon|33.8937913,35.5017767,38.3757896423|2016-08-28T00:00:00|Rain|23.4761737471|1009.13242279|69
Beirut,Lebanon|33.8937913,35.5017767,38.3757896423|2016-09-27T00:00:00|Rain|23.8747841956|1009.0936045|69
Beirut,Lebanon|33.8937913,35.5017767,38.3757896423|2016-10-27T00:00:00|Rain|24.273394644|1009.0547862|69
Beirut,Lebanon|33.8937913,35.5017767,38.3757896423|2016-11-26T00:00:00|Rain|24.6720050924|1009.01596791|69
Beirut,Lebanon|33.8937913,35.5017767,38.3757896423|2016-12-26T00:00:00|Rain|25.0706155409|1008.97714961|70
Budapest,Hungary|47.497912,19.040235,108.345794678|2016-01-01T00:00:00|Sunny|18.2418525905|1009.94362852|65
Budapest,Hungary|47.497912,19.040235,108.345794678|2016-01-31T00:00:00|Sunny|18.6404630389|1009.90481022|65
Budapest,Hungary|47.497912,19.040235,108.345794678|2016-03-01T00:00:00|Sunny|19.0390734874|1009.86599193|66
Budapest,Hungary|47.497912,19.040235,108.345794678|2016-03-31T00:00:00|Sunny|19.4376839358|1009.82717363|66
Budapest,Hungary|47.497912,19.040235,108.345794678|2016-04-30T00:00:00|Sunny|19.8362943842|1009.78835534|66
Budapest,Hungary|47.497912,19.040235,108.345794678|2016-05-30T00:00:00|Sunny|20.2349048327|1009.74953704|66
Budapest,Hungary|47.497912,19.040235,108.345794678|2016-06-29T00:00:00|Sunny|20.6335152811|1009.71071874|66
Budapest,Hungary|47.497912,19.040235,108.345794678|2016-07-29T00:00:00|Rain|21.0321257296|1009.67190045|67
Budapest,Hungary|47.497912,19.040235,108.345794678|2016-08-28T00:00:00|Rain|21.430736178|1009.63308215|67
Budapest,Hungary|47.497912,19.040235,108.345794678|2016-09-27T00:00:00|Rain|21.8293466264|1009.59426386|67
Budapest,Hungary|47.497912,19.040235,108.345794678|2016-10-27T00:00:00|Rain|22.2279570749|1009.55544556|67
Budapest,Hungary|47.497912,19.040235,108.345794678|2016-11-26T00:00:00|Rain|22.6265675233|1009.51662727|67
Budapest,Hungary|47.497912,19.040235,108.345794678|2016-12-26T00:00:00|Rain|23.0251779717|1009.47780897|68
Harare,Zimbabwe|-17.8251657,31.03351,1488.35742188|2016-01-01T00:00:00|Sunny|20.9957361392|999.176698015|58
Harare,Zimbabwe|-17.8251657,31.03351,1488.35742188|2016-01-31T00:00:00|Sunny|21.3943465876|999.13787972|58
Harare,Zimbabwe|-17.8251657,31.03351,1488.35742188|2016-03-01T00:00:00|Sunny|21.7929570361|999.099061424|58
Harare,Zimbabwe|-17.8251657,31.03351,1488.35742188|2016-03-31T00:00:00|Sunny|22.1915674845|999.060243129|59
Harare,Zimbabwe|-17.8251657,31.03351,1488.35742188|2016-04-30T00:00:00|Sunny|22.5901779329|999.021424834|59
Harare,Zimbabwe|-17.8251657,31.03351,1488.35742188|2016-05-30T00:00:00|Sunny|22.9887883814|998.982606538|59
Harare,Zimbabwe|-17.8251657,31.03351,1488.35742188|2016-06-29T00:00:00|Sunny|23.3873988298|998.943788243|59
Harare,Zimbabwe|-17.8251657,31.03351,1488.35742188|2016-07-29T00:00:00|Sunny|23.7860092782|998.904969947|59
Harare,Zimbabwe|-17.8251657,31.03351,1488.35742188|2016-08-28T00:00:00|Sunny|24.1846197267|998.866151652|60
Harare,Zimbabwe|-17.8251657,31.03351,1488.35742188|2016-09-27T00:00:00|Sunny|24.5832301751|998.827333357|60
Harare,Zimbabwe|-17.8251657,31.03351,1488.35742188|2016-10-27T00:00:00|Sunny|24.9818406235|998.788515061|60
Harare,Zimbabwe|-17.8251657,31.03351,1488.35742188|2016-11-26T00:00:00|Sunny|25.380451072|998.749696766|60
Harare,Zimbabwe|-17.8251657,31.03351,1488.35742188|2016-12-26T00:00:00|Sunny|25.7790615204|998.710878471|61
BANGKOK,Thailand|13.7563309,100.5017651,8.03310871124|2016-01-01T00:00:00|Sunny|23.8634952142|1007.43124248|70
BANGKOK,Thailand|13.7563309,100.5017651,8.03310871124|2016-01-31T00:00:00|Sunny|24.2621056627|1007.39242419|71
BANGKOK,Thailand|13.7563309,100.5017651,8.03310871124|2016-03-01T00:00:00|Sunny|24.6607161111|1007.35360589|71
BANGKOK,Thailand|13.7563309,100.5017651,8.03310871124|2016-03-31T00:00:00|Sunny|25.0593265595|1007.3147876|71
BANGKOK,Thailand|13.7563309,100.5017651,8.03310871124|2016-04-30T00:00:00|Sunny|25.457937008|1007.2759693|71
BANGKOK,Thailand|13.7563309,100.5017651,8.03310871124|2016-05-30T00:00:00|Sunny|25.8565474564|1007.23715101|71
BANGKOK,Thailand|13.7563309,100.5017651,8.03310871124|2016-06-29T00:00:00|Sunny|26.2551579048|1007.19833271|72
BANGKOK,Thailand|13.7563309,100.5017651,8.03310871124|2016-07-29T00:00:00|Rain|26.6537683533|1007.15951442|72
BANGKOK,Thailand|13.7563309,100.5017651,8.03310871124|2016-08-28T00:00:00|Rain|27.0523788017|1007.12069612|72
BANGKOK,Thailand|13.7563309,100.5017651,8.03310871124|2016-09-27T00:00:00|Rain|27.4509892501|1007.08187782|72
BANGKOK,Thailand|13.7563309,100.5017651,8.03310871124|2016-10-27T00:00:00|Rain|27.8495996986|1007.04305953|73
BANGKOK,Thailand|13.7563309,100.5017651,8.03310871124|2016-11-26T00:00:00|Rain|28.248210147|1007.00424123|73
BANGKOK,Thailand|13.7563309,100.5017651,8.03310871124|2016-12-26T00:00:00|Rain|28.6468205954|1006.96542294|73
BOGOTA,Colombia|4.7109886,-74.072092,2554.60961914|2016-01-01T00:00:00|Sunny|12.8976061866|996.229643872|44
BOGOTA,Colombia|4.7109886,-74.072092,2554.60961914|2016-01-31T00:00:00|Sunny|13.296216635|996.190825577|45
BOGOTA,Colombia|4.7109886,-74.072092,2554.60961914|2016-03-01T00:00:00|Sunny|13.6948270834|996.152007282|45
BOGOTA,Colombia|4.7109886,-74.072092,2554.60961914|2016-03-31T00:00:00|Sunny|14.0934375319|996.113188986|45
BOGOTA,Colombia|4.7109886,-74.072092,2554.60961914|2016-04-30T00:00:00|Sunny|14.4920479803|996.074370691|45
BOGOTA,Colombia|4.7109886,-74.072092,2554.60961914|2016-05-30T00:00:00|Sunny|14.8906584287|996.035552395|46
BOGOTA,Colombia|4.7109886,-74.072092,2554.60961914|2016-06-29T00:00:00|Sunny|15.2892688772|995.9967341|46
BOGOTA,Colombia|4.7109886,-74.072092,2554.60961914|2016-07-29T00:00:00|Sunny|15.6878793256|995.957915805|46
BOGOTA,Colombia|4.7109886,-74.072092,2554.60961914|2016-08-28T00:00:00|Sunny|16.086489774|995.919097509|46
BOGOTA,Colombia|4.7109886,-74.072092,2554.60961914|2016-09-27T00:00:00|Sunny|16.4851002225|995.880279214|46
BOGOTA,Colombia|4.7109886,-74.072092,2554.60961914|2016-10-27T00:00:00|Sunny|16.8837106709|995.841460919|47
BOGOTA,Colombia|4.7109886,-74.072092,2554.60961914|2016-11-26T00:00:00|Sunny|17.2823211194|995.802642623|47
BOGOTA,Colombia|4.7109886,-74.072092,2554.60961914|2016-12-26T00:00:00|Sunny|17.6809315678|995.763824328|47
St Petersburg,Russia|59.9342802,30.3350986,17.3113117218|2016-01-01T00:00:00|Sunny|17.4068879478|1010.73050662|65
St Petersburg,Russia|59.9342802,30.3350986,17.3113117218|2016-01-31T00:00:00|Sunny|17.8054983962|1010.69168833|66
St Petersburg,Russia|59.9342802,30.3350986,17.3113117218|2016-03-01T00:00:00|Sunny|18.2041088446|1010.65287003|66
St Petersburg,Russia|59.9342802,30.3350986,17.3113117218|2016-03-31T00:00:00|Sunny|18.6027192931|1010.61405173|66
St Petersburg,Russia|59.9342802,30.3350986,17.3113117218|2016-04-30T00:00:00|Sunny|19.0013297415|1010.57523344|66
St Petersburg,Russia|59.9342802,30.3350986,17.3113117218|2016-05-30T00:00:00|Sunny|19.3999401899|1010.53641514|66
St Petersburg,Russia|59.9342802,30.3350986,17.3113117218|2016-06-29T00:00:00|Sunny|19.7985506384|1010.49759685|67
St Petersburg,Russia|59.9342802,30.3350986,17.3113117218|2016-07-29T00:00:00|Rain|20.1971610868|1010.45877855|67
St Petersburg,Russia|59.9342802,30.3350986,17.3113117218|2016-08-28T00:00:00|Rain|20.5957715352|1010.41996026|67
St Petersburg,Russia|59.9342802,30.3350986,17.3113117218|2016-09-27T00:00:00|Rain|20.9943819837|1010.38114196|67
St Petersburg,Russia|59.9342802,30.3350986,17.3113117218|2016-10-27T00:00:00|Rain|21.3929924321|1010.34232367|67
St Petersburg,Russia|59.9342802,30.3350986,17.3113117218|2016-11-26T00:00:00|Rain|21.7916028805|1010.30350537|68
St Petersburg,Russia|59.9342802,30.3350986,17.3113117218|2016-12-26T00:00:00|Rain|22.190213329|1010.26468708|68
Pusan,South Korea|35.1795543,129.0756416,20.8005466461|2016-01-01T00:00:00|Sunny|22.0343768463|1007.62951702|69
Pusan,South Korea|35.1795543,129.0756416,20.8005466461|2016-01-31T00:00:00|Sunny|22.4329872947|1007.59069873|70
Pusan,South Korea|35.1795543,129.0756416,20.8005466461|2016-03-01T00:00:00|Sunny|22.8315977431|1007.55188043|70
Pusan,South Korea|35.1795543,129.0756416,20.8005466461|2016-03-31T00:00:00|Sunny|23.2302081916|1007.51306214|70
Pusan,South Korea|35.1795543,129.0756416,20.8005466461|2016-04-30T00:00:00|Sunny|23.62881864|1007.47424384|70
Pusan,South Korea|35.1795543,129.0756416,20.8005466461|2016-05-30T00:00:00|Sunny|24.0274290884|1007.43542554|71
Pusan,South Korea|35.1795543,129.0756416,20.8005466461|2016-06-29T00:00:00|Sunny|24.4260395369|1007.39660725|71
Pusan,South Korea|35.1795543,129.0756416,20.8005466461|2016-07-29T00:00:00|Rain|24.8246499853|1007.35778895|71
Pusan,South Korea|35.1795543,129.0756416,20.8005466461|2016-08-28T00:00:00|Rain|25.2232604337|1007.31897066|71
Pusan,South Korea|35.1795543,129.0756416,20.8005466461|2016-09-27T00:00:00|Rain|25.6218708822|1007.28015236|71
Pusan,South Korea|35.1795543,129.0756416,20.8005466461|2016-10-27T00:00:00|Rain|26.0204813306|1007.24133407|72
Pusan,South Korea|35.1795543,129.0756416,20.8005466461|2016-11-26T00:00:00|Rain|26.419091779|1007.20251577|72
Pusan,South Korea|35.1795543,129.0756416,20.8005466461|2016-12-26T00:00:00|Rain|26.8177022275|1007.16369748|72
Malang,Indonesia|-7.9666204,112.6326321,460.963012695|2016-01-01T00:00:00|Sunny|24.9585203187|1003.71377598|68
Malang,Indonesia|-7.9666204,112.6326321,460.963012695|2016-01-31T00:00:00|Sunny|25.3571307671|1003.67495768|68
Malang,Indonesia|-7.9666204,112.6326321,460.963012695|2016-03-01T00:00:00|Sunny|25.7557412156|1003.63613939|69
Malang,Indonesia|-7.9666204,112.6326321,460.963012695|2016-03-31T00:00:00|Sunny|26.154351664|1003.59732109|69
Malang,Indonesia|-7.9666204,112.6326321,460.963012695|2016-04-30T00:00:00|Sunny|26.5529621124|1003.5585028|69
Malang,Indonesia|-7.9666204,112.6326321,460.963012695|2016-05-30T00:00:00|Sunny|26.9515725609|1003.5196845|69
Malang,Indonesia|-7.9666204,112.6326321,460.963012695|2016-06-29T00:00:00|Sunny|27.3501830093|1003.4808662|70
Malang,Indonesia|-7.9666204,112.6326321,460.963012695|2016-07-29T00:00:00|Sunny|27.7487934577|1003.44204791|70
Malang,Indonesia|-7.9666204,112.6326321,460.963012695|2016-08-28T00:00:00|Rain|28.1474039062|1003.40322961|70
Malang,Indonesia|-7.9666204,112.6326321,460.963012695|2016-09-27T00:00:00|Rain|28.5460143546|1003.36441132|70
Malang,Indonesia|-7.9666204,112.6326321,460.963012695|2016-10-27T00:00:00|Rain|28.944624803|1003.32559302|70
Malang,Indonesia|-7.9666204,112.6326321,460.963012695|2016-11-26T00:00:00|Rain|29.3432352515|1003.28677473|71
Malang,Indonesia|-7.9666204,112.6326321,460.963012695|2016-12-26T00:00:00|Rain|29.7418456999|1003.24795643|71
Casablanca,Morocco|33.5731104,-7.5898434,46.1575431824|2016-01-01T00:00:00|Sunny|19.4540798458|1010.29089461|66
Casablanca,Morocco|33.5731104,-7.5898434,46.1575431824|2016-01-31T00:00:00|Sunny|19.8526902943|1010.25207631|66
Casablanca,Morocco|33.5731104,-7.5898434,46.1575431824|2016-03-01T00:00:00|Sunny|20.2513007427|1010.21325802|66
Casablanca,Morocco|33.5731104,-7.5898434,46.1575431824|2016-03-31T00:00:00|Sunny|20.6499111911|1010.17443972|67
Casablanca,Morocco|33.5731104,-7.5898434,46.1575431824|2016-04-30T00:00:00|Sunny|21.0485216396|1010.13562143|67
Casablanca,Morocco|33.5731104,-7.5898434,46.1575431824|2016-05-30T00:00:00|Sunny|21.447132088|1010.09680313|67
Casablanca,Morocco|33.5731104,-7.5898434,46.1575431824|2016-06-29T00:00:00|Sunny|21.8457425364|1010.05798484|67
Casablanca,Morocco|33.5731104,-7.5898434,46.1575431824|2016-07-29T00:00:00|Rain|22.2443529849|1010.01916654|67
Casablanca,Morocco|33.5731104,-7.5898434,46.1575431824|2016-08-28T00:00:00|Rain|22.6429634333|1009.98034825|68
Casablanca,Morocco|33.5731104,-7.5898434,46.1575431824|2016-09-27T00:00:00|Rain|23.0415738817|1009.94152995|68
Casablanca,Morocco|33.5731104,-7.5898434,46.1575431824|2016-10-27T00:00:00|Rain|23.4401843302|1009.90271165|68
Casablanca,Morocco|33.5731104,-7.5898434,46.1575431824|2016-11-26T00:00:00|Rain|23.8387947786|1009.86389336|68
Casablanca,Morocco|33.5731104,-7.5898434,46.1575431824|2016-12-26T00:00:00|Rain|24.237405227|1009.82507506|69
PYONGYANG,North Korea|39.0392193,125.7625241,5.06384658813|2016-01-01T00:00:00|Sunny|21.5999867146|1007.94570026|69
PYONGYANG,North Korea|39.0392193,125.7625241,5.06384658813|2016-01-31T00:00:00|Sunny|21.9985971631|1007.90688196|69
PYONGYANG,North Korea|39.0392193,125.7625241,5.06384658813|2016-03-01T00:00:00|Sunny|22.3972076115|1007.86806367|70
PYONGYANG,North Korea|39.0392193,125.7625241,5.06384658813|2016-03-31T00:00:00|Sunny|22.7958180599|1007.82924537|70
PYONGYANG,North Korea|39.0392193,125.7625241,5.06384658813|2016-04-30T00:00:00|Sunny|23.1944285084|1007.79042708|70
PYONGYANG,North Korea|39.0392193,125.7625241,5.06384658813|2016-05-30T00:00:00|Sunny|23.5930389568|1007.75160878|70
PYONGYANG,North Korea|39.0392193,125.7625241,5.06384658813|2016-06-29T00:00:00|Sunny|23.9916494052|1007.71279048|71
PYONGYANG,North Korea|39.0392193,125.7625241,5.06384658813|2016-07-29T00:00:00|Rain|24.3902598537|1007.67397219|71
PYONGYANG,North Korea|39.0392193,125.7625241,5.06384658813|2016-08-28T00:00:00|Rain|24.7888703021|1007.63515389|71
PYONGYANG,North Korea|39.0392193,125.7625241,5.06384658813|2016-09-27T00:00:00|Rain|25.1874807506|1007.5963356|71
PYONGYANG,North Korea|39.0392193,125.7625241,5.06384658813|2016-10-27T00:00:00|Rain|25.586091199|1007.5575173|71
PYONGYANG,North Korea|39.0392193,125.7625241,5.06384658813|2016-11-26T00:00:00|Rain|25.9847016474|1007.51869901|72
PYONGYANG,North Korea|39.0392193,125.7625241,5.06384658813|2016-12-26T00:00:00|Rain|26.3833120959|1007.47988071|72
ROMA,Italy|41.9027835,12.4963655,52.7156257629|2016-01-01T00:00:00|Sunny|18.9129788274|1010.17033497|66
ROMA,Italy|41.9027835,12.4963655,52.7156257629|2016-01-31T00:00:00|Sunny|19.3115892759|1010.13151667|66
ROMA,Italy|41.9027835,12.4963655,52.7156257629|2016-03-01T00:00:00|Sunny|19.7101997243|1010.09269838|66
ROMA,Italy|41.9027835,12.4963655,52.7156257629|2016-03-31T00:00:00|Sunny|20.1088101727|1010.05388008|66
ROMA,Italy|41.9027835,12.4963655,52.7156257629|2016-04-30T00:00:00|Sunny|20.5074206212|1010.01506179|67
ROMA,Italy|41.9027835,12.4963655,52.7156257629|2016-05-30T00:00:00|Sunny|20.9060310696|1009.97624349|67
ROMA,Italy|41.9027835,12.4963655,52.7156257629|2016-06-29T00:00:00|Sunny|21.304641518|1009.9374252|67
ROMA,Italy|41.9027835,12.4963655,52.7156257629|2016-07-29T00:00:00|Rain|21.7032519665|1009.8986069|67
ROMA,Italy|41.9027835,12.4963655,52.7156257629|2016-08-28T00:00:00|Rain|22.1018624149|1009.85978861|68
ROMA,Italy|41.9027835,12.4963655,52.7156257629|2016-09-27T00:00:00|Rain|22.5004728633|1009.82097031|68
ROMA,Italy|41.9027835,12.4963655,52.7156257629|2016-10-27T00:00:00|Rain|22.8990833118|1009.78215202|68
ROMA,Italy|41.9027835,12.4963655,52.7156257629|2016-11-26T00:00:00|Rain|23.2976937602|1009.74333372|68
ROMA,Italy|41.9027835,12.4963655,52.7156257629|2016-12-26T00:00:00|Rain|23.6963042086|1009.70451543|68
